99999999999999999999999999980.
0.040000000000000001
(-0.666985339918847,-3.87866995593933)
(2.14988209794053,-3.94602195934482)
(3.85689932176618,-1.80301788138595)
(3.24036256852958,0.583426228111246)
(1.32343675327066,1.34270714723330)
(-0.0250989437241997,0.450322979943148)
(-0.0419614302542436,-0.749943829066551)
(0.631335557927654,-1.25695104882378)
(1.17405953803215,-1.17202198375648)
(1.47642423868404,-0.968562152524969)
(1.75269151875438,-0.679786720336904)
(1.84813685565845,-0.126218638682351)
(1.41362816777458,0.433459460351204)
(0.611923848075195,0.412546839068124)
(0.165918103450260,-0.311251480364265)
(0.549762188794511,-1.09236519948729)
(1.40521006104426,-1.20364954380067)
(1.96857568909202,-0.623881486245576)
(1.91298994736932,0.0648422697977697)
(1.53482394819478,0.419103107083290)
(1.20808489450199,0.498788899825249)
(0.969066023849436,0.527822871186611)
(0.706168653282592,0.516760226009043)
(0.472402204821577,0.381020417080303)
(0.380528502351682,0.210303877382185)
(0.335484936341130,0.154380105238673)
(0.151425850382391,0.119710372002971)
(-0.0828283321970918,-0.134240108041796)
(-0.0441655257319836,-0.551822347106669)
(0.301532927774283,-0.716712066726155)
(0.467146075787810,-0.432048012093948)
(0.0145500377693206,-0.184141517319793)
(-0.718105834411450,-0.701696211402730)
(-0.773626250375535,-2.00839385415385)
(0.405181320718426,-3.16440793468652)
(2.27044795403016,-3.12253178484601)
(3.62444515651402,-1.75300840225294)
(3.69772198452271,0.0852000241658543)
(2.67999684875186,1.37454329223509)
(1.33331402564056,1.68756975000893)
(0.327280925965573,1.24203530574674)
(-0.0770147987332151,0.538108948381103)
(-0.0162351356034979,0.0351745454583067)
(0.0992462346632217,-0.0850073419872772)
(-0.111314929766728,-0.0877717206789498)
(-0.549937279182505,-0.497013320881461)
(-0.570105729412476,-1.45589408008310)
(0.336066170354754,-2.30511859146444)
(1.73797814732832,-2.13481773690665)
(2.48778829388125,-0.893851028329254)
(1.96656473506511,0.351042113703439)
(0.866360398508800,0.559535733133017)
(0.376216435066243,-0.0644811593672415)
(0.709914321995776,-0.410261400265541)
(0.928306676091951,0.0186458620285985)
(0.337854862717124,0.455787053915055)
(-0.470439480858064,0.0279157789381794)
(-0.451118308935093,-0.903446103944007)
(0.345825878351313,-1.18039181257535)
(0.776000380129372,-0.494916152073693)
(0.217393620077803,0.167680598899974)
(-0.582717030411365,0.00345072004083447)
(-0.772428822875592,-0.428348668156640)
(-0.860910908362514,-0.241794243338597)
(-1.91438042620707,0.0206207060057063)
(-3.44736112325652,-1.09302973417151)
(-3.49930742189377,-3.40340221318388)
(-1.61728138268652,-4.44587028077084)
(-0.636759174675371,-2.72888893855686)
(-3.60397839336154,-1.04477764116153)
(-8.73200809814898,-4.37913005159081)
(-9.44737080701669,-13.4132665533123)
(-1.36267849420913,-21.5543568045252)
(11.3492106567748,-20.7610061002665)
(18.8030177486644,-10.7081590933101)
(15.6997158238684,-0.274545686679945)
