10191135223869807023206505960.
0.040000000000000001
(-1.18790473041304,-1.35561248776851)
(0.728266808432509,-1.82620790573833)
(1.92977270722869,0.0616409727507807)
(0.433992020862246,2.28273785784933)
(-2.67826308340845,2.07685313427130)
(-4.41936122497329,-0.755119489635610)
(-3.38559320415055,-3.69537222131429)
(-1.14377762638433,-4.65026174207703)
(0.172198017393771,-4.25451521348397)
(0.707965912795018,-4.34791863657402)
(2.21386807689024,-4.84247926650863)
(4.70913424862243,-3.56154289772241)
(5.31107329090923,0.271436425982194)
(1.60400315883873,3.50944746838818)
(-4.23273003000059,1.65652492444216)
(-6.21734723561111,-5.61767122621970)
(-0.529325932137268,-12.5903100338256)
(9.66530726104335,-12.3537646932663)
(16.3592348506453,-3.81211263824235)
(14.1491863371271,6.75446417195283)
(5.31142542323727,11.4821102330410)
(-2.69355882907400,8.09370319968952)
(-4.39057840697495,1.21806989011202)
(-0.661819573156737,-2.84327019691043)
(3.48372273592197,-1.91863347023498)
(4.38790452718893,1.31148086451246)
(2.51013112072629,3.22551703498115)
(0.523190853906539,2.84346362079322)
(-0.0458207322790437,1.67531379998295)
(0.196787709685210,1.16817982678506)
(0.127134317315913,1.20755367758522)
(-0.325082163629517,0.944139852310667)
(-0.442757569940374,0.223524281393258)
(0.0545936531428801,-0.301990915721111)
(0.629223102084894,-0.179278204827682)
(0.693475608797047,0.262887782316284)
(0.319799037541001,0.414603744108023)
(0.0196606532655989,0.126420885220110)
(0.0706553827802303,-0.263172107203358)
(0.314873271401811,-0.459677383132064)
(0.528555914465438,-0.496203098933711)
(0.712827213174604,-0.497817436852785)
(0.938873450445406,-0.416660077668425)
(1.09861053433032,-0.150101662198512)
(0.996611246463621,0.193529309919783)
(0.654352301852317,0.334732021123071)
(0.365364578360434,0.154505658958440)
(0.383699920605441,-0.125002320337413)
(0.622174604065097,-0.164348575296738)
(0.726825773831031,0.116141564627253)
(0.451731758757058,0.428310660447222)
(-0.0581515884205186,0.398046748434390)
(-0.371071382614846,-0.0273230986068017)
(-0.211182285613885,-0.441177281330841)
(0.132628377639641,-0.329698048178140)
(-0.0902183253386795,0.278343900838373)
(-1.32732014783723,0.498382467358834)
(-2.88333721769470,-0.781813830207326)
(-3.05926394162865,-3.58502316012768)
(-0.648749621427951,-6.15834145258986)
(3.41813789589348,-6.11398751892123)
(6.25241993058386,-2.79299781857593)
(5.46492090773374,1.53966385512513)
(1.70427311195801,3.42334003533819)
(-1.63528749362638,1.55270459622714)
(-1.71676979058368,-1.78182263975711)
(0.786129225469038,-3.06635000371933)
(2.51314897728252,-1.40380714639680)
(1.34642283374309,0.543430262955350)
(-1.02762566121337,-0.179514205662070)
(-1.13521538048589,-3.03556062131769)
(1.82631028294600,-4.35540040767099)
(4.46186438447080,-1.80049559236682)
(2.85611679913341,2.22472581727818)
(-2.47639565800182,2.61289588482271)
(-6.26766096020887,-2.75682130469379)
(-3.71437768603873,-10.0292656019807)
(4.26129316547286,-12.7693927269042)
(11.5551504271157,-8.34814996492687)
(12.7761131491813,-0.513420060791855)
(8.24056779902459,4.47805081685692)
(3.02234195284829,3.85331524219461)
(1.58802249947438,0.238245637369573)
(3.90949674166138,-1.83466814410358)
(6.58442752933171,-0.472620659877703)
(6.80918515399099,2.59795525956528)
(4.66435021540915,4.64990844231566)
(2.04261212271481,4.59496444215248)
(0.431517837331683,3.13960506028499)
(0.135939767531205,1.37987867661519)
(0.917171628729523,0.0175666382127647)
(2.40128953251871,-0.398198430832245)
(3.76935573955693,0.534895954638151)
(3.86992204328930,2.37293124296949)
(2.33461032640635,3.63899869055434)
(0.395729676106614,3.08504678180361)
(-0.0839260210369413,1.22721982838942)
(1.33561078806643,0.0897918548968787)
(2.96461381073260,1.05177243757537)
(2.73477958482400,3.18770103573244)
(0.538407222725177,4.17861276995708)
(-1.59444290542476,2.86807109197955)
(-1.73932407802989,0.513628525884654)
(-0.131347968996249,-0.693293683115837)
(1.30061686603655,-0.0368635264920181)
(1.21107842964635,1.17537428948734)
(0.179524607099735,1.36182761016053)
(-0.289916317521655,0.458271878330964)
(0.349858030121145,-0.297688619060061)
(1.22658046210397,-0.0433764273127792)
(1.32570368337568,0.756434205215889)
(0.719318517928870,1.09430805976660)
(0.280108556383373,0.724239486686400)
(0.466630952097343,0.317854925659488)
(0.818390628834645,0.455834206544924)
(0.687725828731187,0.881467868803493)
(0.121217465888849,0.921410025084735)
(-0.241688780584785,0.399490792321549)
(-0.0141854024612556,-0.160912394153236)
(0.476860990281194,-0.216565218468667)
(0.621285537494673,0.157776139187075)
(0.221211924989639,0.401528408987085)
(-0.353949954766135,0.0801934647389046)
(-0.568121503902460,-0.761387101354307)
(-0.112349175011156,-1.72749989472111)
(1.00316841127891,-2.33130677325297)
(2.46924908224268,-2.14328605082628)
(3.67674777484548,-0.972400267348454)
(3.91326559959962,0.854831046741523)
(2.87582881558031,2.46577461806911)
(1.07549693476269,2.97123008567916)
(-0.432348135119869,2.20258249706815)
(-0.890888118820948,0.881755200884007)
(-0.435644400037293,-0.0386943285921133)
(0.181452260030663,-0.201577826829178)
(0.396991479042764,0.0161036136616070)
(0.273304449559060,0.0965095058977965)
(0.184455715473493,-0.0551412518009603)
(0.264220972941528,-0.179192999160308)
(0.302076761769302,-0.131859620717230)
(0.112543517549788,-0.102061739578468)
(-0.169194213504016,-0.349728696648350)
(-0.224118329123056,-0.858444155995110)
(0.0962689909316381,-1.32470460970493)
(0.607982575774451,-1.44808523640103)
(0.937725841928047,-1.20262783539189)
(0.804091022869554,-0.900344532990299)
(0.279886806984594,-1.04365874852472)
(-0.0832962303321367,-1.97519457119073)
(0.518557218334010,-3.42643816812216)
(2.46950209758092,-4.37468683772779)
(5.06828720867044,-3.65323118456444)
(6.70336359093826,-1.07163738415283)
(6.10154697319684,2.03820585695566)
(3.61960820521307,3.71847452662963)
(1.12290211978687,3.12817341553594)
(0.295872191482971,1.36229107224172)
(1.04221384322467,0.316630993515643)
(1.75716957339005,0.701451369547591)
(1.24421373088227,1.40214808195200)
(0.108684643804466,0.948861526075551)
(-0.0179999842547708,-0.602076174800901)
(1.46340790633691,-1.62318577743671)
(3.23608793766225,-0.815773133643745)
(3.46776650971793,1.17682995697324)
(1.89187499475970,2.37971311942335)
(0.140146891192256,1.64147642884297)
(-0.0443854008081930,-0.147653632116843)
(1.36500432176263,-1.10985847023288)
(2.82449676757778,-0.394191156967850)
(2.97928935435691,1.12591944129654)
(1.93179395577985,2.03087105090297)
(0.765881471746312,1.81849614598468)
(0.228972759224244,1.03670939016443)
(0.224398369969786,0.306358705201753)
(0.434047672240950,-0.315077928391002)
(0.935493267047759,-0.955053081384726)
(1.94540343137188,-1.34267061681665)
(3.20761763381392,-0.985772715328990)
(4.04083780778818,0.146130073541666)
