236914707551252820596633127499.
0.040000000000000001
(-5.90696366120299,0.212572314324122)
(-1.97420735332710,-6.21214599496423)
(5.05200257290145,-3.86128413134881)
(4.17915912082621,3.56435358992648)
(-3.63191321617144,4.34814359037163)
(-6.57192568531813,-3.49437109432598)
(0.360777983796162,-8.82668329165305)
(7.55198861570836,-3.81516095112798)
(4.83335307854870,4.22666153998666)
(-3.33400805195932,3.52428829591493)
(-4.37487981229771,-4.59657127485299)
(3.60455236219996,-7.54372193143089)
(8.76895326234233,-0.251470182456416)
(3.08943466853240,7.00658412796868)
(-5.51095987096373,3.69379494890705)
(-4.70467857572477,-5.24835319985231)
(3.90625335327812,-6.56510356246724)
(6.99962107015823,1.58465814387523)
(-0.667370835837239,6.62438196218659)
(-8.11562370152224,0.0574651300863444)
(-3.97352868855088,-9.68756685065101)
(6.80873823076390,-9.15712615952859)
(9.92636204481682,0.776770069084050)
(2.16716717286698,6.38043401979275)
(-4.53153211525010,0.954853488548261)
(-0.920976490701758,-6.11302098408766)
(6.44088088292186,-3.96073260405070)
(5.81673632485974,3.68551386184880)
(-1.83583117292298,4.76711887361200)
(-4.62322912002360,-2.48423179342540)
(1.89582777062193,-6.85225751558383)
(7.74116251601428,-1.35221354577478)
(3.63899437524470,5.85165248091400)
(-4.62283596120655,3.60359993078010)
(-4.58149420810038,-5.17371240507078)
(4.05556789483656,-7.44615602843697)
(8.53754449910262,0.437548367714885)
(1.96270941304408,6.90834741448205)
(-6.13369127048667,2.18079987815849)
(-3.67300270026315,-6.96933096567529)
(5.88316955040193,-6.92587782997190)
(8.25894137502744,2.54097856121611)
(-0.655046899054100,7.49742458692374)
(-8.40416262324984,0.0362580115481288)
(-3.78174416361576,-10.0582773920087)
(7.10312683705849,-9.28644705323487)
(9.85069787355533,0.422846243273724)
(2.37317028951621,5.19657607304799)
(-3.05179387633459,-0.373069948609572)
(1.44029868219029,-6.14507592408779)
(8.00421581619499,-2.49408678408920)
(5.70083926593665,5.10463571468256)
(-2.54622967585525,4.75684874233312)
(-4.36043519787311,-3.42509059037314)
(3.13436884062280,-7.23719778002570)
(8.66614914410779,-0.846615677710497)
(3.70898072144343,6.15531782097476)
(-4.49372025708247,3.01236627440944)
(-3.59432533440491,-5.92640576365898)
(5.32082067032562,-7.52153041071623)
(9.22292690883637,0.516597615744943)
(2.62913331416219,6.15508938974622)
(-4.15459307436473,1.14621664656908)
(-0.652430355440954,-6.43714022719559)
(7.63358373228291,-4.38737244838640)
(7.17601857320647,4.70107553826696)
(-2.83008621107053,6.45448083366429)
(-7.98775684926775,-3.93684634080189)
(0.892967368743889,-13.4304906137099)
(13.9011024709394,-8.81350190351225)
(15.1781308900057,4.72496516215584)
(4.49895338332945,10.8192427286948)
(-3.40902946485377,4.36840527525467)
(-0.0132176325091027,-2.91439026349051)
(6.31720938086300,-0.656648381915303)
(4.46864673555960,5.74281409513988)
(-2.65451535845676,4.90443834808899)
(-3.56804989800935,-2.56523940111263)
(3.48692599645456,-5.29931237919841)
(7.69478542884555,0.925005468938162)
(2.43020236502935,6.41460926319670)
(-4.29844217767843,2.40819222542665)
(-2.00367740039762,-5.21964757252946)
(5.89316059027503,-4.69978432375351)
(6.74490480210184,3.28973940709285)
(-1.93770668634983,5.67876821181890)
(-7.47925149223548,-3.74433172545750)
(0.331229067443188,-14.1521676843910)
(14.3666285499116,-12.0078790514953)
(19.6901905390179,0.613318277115351)
(13.4545725277981,9.90965972430885)
(6.53709437647340,9.82833011199634)
(6.00455893986654,8.26760106243133)
(5.58584031851755,12.1676639250008)
(-2.06224956198110,15.5755915861310)
(-11.3471436904300,9.37426378720213)
(-10.6522011040499,-2.64229551901713)
(-0.270059403444168,-7.09544261552855)
(6.43192833035438,-0.00744598800252258)
(1.66557531092113,6.99987462626608)
(-5.67342917441797,3.42701499007279)
(-3.39391578277254,-4.84686759071822)
(5.70511137790170,-4.63996866048492)
(8.03620161522096,4.45430319798810)
(-0.140266274315283,9.14168604986533)
(-6.64379657109345,2.39586212508756)
(-1.43866493687432,-5.53976027123111)
(7.93577911702421,-2.08784165470691)
(7.03130150874797,8.63416500422972)
(-4.05491311149776,11.2682316228227)
(-10.3159424400365,1.62059366013713)
(-3.52908095757869,-7.01521264290426)
(5.85935550573005,-3.18223110534482)
(4.24459770220565,6.19225499389311)
(-5.18794762109587,6.43029015503085)
(-7.59662502840394,-2.98789637290619)
(1.11302610031737,-7.84439854435445)
(8.12105826365870,-0.676308108971932)
(2.96329126835661,7.88383065564665)
(-6.64206904076979,4.96431129207169)
(-6.21688004794089,-5.18730686264982)
(3.78161177080261,-7.41673515949735)
(8.50087601821460,1.67924178777012)
(0.845314082201643,8.51814511691990)
(-7.79204538617079,2.71189883012051)
(-4.37057074866520,-7.35964525677679)
(6.39014361765440,-6.88603529004279)
(8.98563276911844,3.43213095770522)
(0.111406057620944,8.53079015104209)
(-6.62326156730442,1.46668671646446)
(-1.22086925612018,-6.38259031475068)
(7.72790089136521,-2.61515323939550)
(6.07846514936383,7.39986997476509)
(-4.39336130223745,8.51117255572871)
(-8.41430019853371,-1.34699736029140)
(-0.0765802690290526,-7.78889964715360)
(8.12978952723909,-1.38462579282059)
(3.86148966295997,8.14017136584110)
(-6.57429920353670,6.33689772768044)
(-7.55364878111305,-4.32860046663652)
(2.48369872050119,-8.05996172216499)
(8.59528169692011,0.658075368822810)
(1.64603237188568,8.71704410547416)
(-7.94862735366820,3.93864432117715)
(-5.73742783249710,-6.63616512991598)
(5.08247420662676,-7.19346427341025)
(8.33295204790561,3.14818902659311)
(-0.930935876405514,8.87863866141756)
(-8.87410763553442,1.25932291419002)
(-3.48163861936693,-8.47154136412894)
(7.38012721288956,-5.76817675138594)
(7.57195254417636,5.43916811818904)
(-3.20790022736542,8.48350200872228)
(-8.86961107661634,-1.16627685749267)
(-0.942048079640763,-9.04937516784571)
(8.67411954055144,-3.28703262418424)
(5.42134523852421,7.55475254545630)
(-6.06270845700212,7.13525882060145)
(-8.69426461134753,-4.20956544259828)
(1.58795864344536,-9.79230247355581)
(9.64281079908454,-1.38391788047843)
(3.62609107645080,8.46223150214060)
(-7.32423709084683,5.09696025375029)
(-6.71910059156740,-6.31999588887143)
(4.56652658476170,-8.48999850086406)
(9.47554351991690,2.07701515284617)
(0.292490518114670,9.62347213399281)
(-9.56137510265373,2.59267044811882)
(-5.33563245191750,-8.88032652678540)
(6.90610597460482,-7.74228503215665)
(8.89975837384990,4.58244881591891)
(-2.87777900369995,9.88896947603361)
(-11.7123222515218,-0.250097964204150)
(-4.81854814986349,-12.1002415627787)
(8.32692150776353,-9.66399453028055)
(10.1308181936317,2.55392037147449)
(0.183406132721564,7.06024127976760)
(-5.44167333912987,-0.770148002569537)
(1.16639654984438,-7.00424304416458)
(8.48125054555491,-1.20131747774571)
(3.98923857831596,7.68112266161584)
(-6.23885118045143,5.39363262229569)
(-6.70494619588391,-5.34853663396864)
(3.65216060886502,-8.56820682450145)
(9.36532358613454,0.742404058411885)
(1.64753991663000,8.67568180332941)
(-8.11878853927882,3.15084561385690)
(-5.29887774562697,-7.76260524164490)
(5.90240894032353,-7.79352791817210)
(8.58836309593180,3.00734497836482)
(-1.38298751201068,8.14517937379667)
(-8.92077916926972,-0.533844953970896)
(-2.24855872279383,-10.3101990305777)
(9.19896394680993,-6.41381738983494)
(8.57364735474131,5.78766661849075)
(-3.32935495061314,8.56709120247044)
(-9.27049562691781,-1.91712723642434)
(-1.22973343163605,-10.2054576269830)
(8.04630860615946,-4.97334957919154)
(4.90943300665306,4.16365684441058)
(-4.18949102217685,1.96792288023418)
(-2.78126294230281,-8.30546723852228)
(9.45952739119813,-9.19063225163889)
(14.6679447223500,3.95294478611429)
(3.24542600886538,14.1427363741474)
(-10.5167968324193,6.85177165320763)
(-8.14470529602949,-8.08805846271316)
(6.13122889797002,-9.96657846702990)
(11.2785358830267,2.87372162197501)
(0.145241158185781,10.7443208178223)
(-10.1929445796408,1.73747347271097)
(-3.93023322859293,-10.6457988629271)
(9.79201745157856,-7.64103356615061)
(10.3343171543217,6.61393902416541)
(-3.60701104178167,10.8826312968281)
(-11.6547842103984,-1.69772089150231)
(-1.70724620359094,-13.1466582128576)
(12.0894802626844,-6.95021114596391)
(10.0992419604240,7.68751127529440)
(-4.00736656293358,9.57603807171063)
(-9.06459313990578,-3.18147642816846)
(1.99102524036915,-10.8149391130502)
(11.8742324931459,-1.73350774630620)
(5.20374551117928,10.1312672556361)
(-8.18726062582916,6.42258820044839)
(-7.92543977833556,-7.77471824235584)
(6.13953951910738,-11.2371723385863)
(13.2980370942549,1.61765416615706)
(2.74601245137710,12.0530615844275)
(-10.1368175453481,4.71235427835147)
(-6.52155003608453,-9.50407860639629)
(7.89201690021830,-9.64602789067221)
(11.4667721576700,4.06769264874031)
(-0.963730389988603,10.6769413793481)
(-10.3494572281482,-0.00753079025459866)
(-2.04320245311399,-11.9717513297357)
(12.0200783758477,-6.90358709366543)
(10.9523868154305,8.23803093127903)
(-3.85774291709995,11.3767350888870)
(-10.6993253240109,-1.80447106783672)
(0.0867074394414488,-11.4551757042362)
(11.7544548833140,-3.32511872030927)
(6.42268104243921,9.87475609027503)
(-7.90402161170671,7.68016811724725)
(-9.29993909811074,-7.09069425459513)
(4.88484604380818,-12.2830475680824)
(13.6046642125085,0.228052444863843)
(3.59917527902280,11.8682950288758)
