549927995422277597978521852516.
0.040000000000000001
(1.42042921013538,1.79385736289039)
(-2.17561657040812,2.04344879043729)
(-3.80351085779226,-1.46005933169388)
(-1.28713245588424,-4.31961489273681)
(1.95472116315647,-3.29507392821985)
(2.13772813315928,-0.555319881052942)
(0.245780521630440,0.143474051284575)
(-0.376363559846899,-1.03513166916054)
(0.469414516395507,-1.19767910703763)
(0.0720792280387579,-0.0740992712309880)
(-1.95509856096601,-0.557151597829190)
(-2.34812114860753,-3.49356359568131)
(0.624310101763446,-5.39348533256840)
(3.68052202196724,-3.39209168801100)
(2.88034336176214,-0.0436441589750551)
(-0.347843759570339,-0.0497488839804332)
(-0.961120188182066,-3.30111141444538)
(2.27265339521469,-4.82074680614730)
(4.79874256858217,-2.11933226517903)
(3.03025996173801,0.977953579646585)
(-0.187739287614543,0.0132981892959595)
(0.197988007142226,-3.32433803415767)
(3.75090484517850,-3.68076796426291)
(5.10551648541135,-0.211925797240534)
(2.15925432815547,1.97880755187021)
(-0.506647966534474,-0.417571590086934)
(1.55144130016551,-3.61523660282101)
(5.66788212203463,-2.16124884543961)
(5.64612442379971,2.76538866955171)
(0.880622811299211,4.70042806556036)
(-2.53215863851528,1.18705977283253)
(-0.527054993968036,-2.66044168134452)
(3.17520709787005,-1.63238932026115)
(2.72672602191557,2.10904997714870)
(-1.27764318593197,2.51560255008178)
(-2.97245576820285,-1.32544118213378)
(-0.0743944321053793,-4.10287602950106)
(2.98058498052642,-2.42557713758165)
(2.05142674123901,0.317438450206985)
(-0.506590875328321,-0.441537146270709)
(0.128586641410470,-3.28048577921212)
(3.43964177438439,-3.15950384257677)
(4.21407439360562,0.431259854713739)
(0.719001612401077,2.31386422342243)
(-2.29893977922685,-0.556197131504112)
(-0.643322176193245,-4.31174749579653)
(2.98511147053312,-3.98633552573393)
(3.25259392925982,-1.10458012135868)
(0.671422623076384,-1.17576422480093)
(0.999554402001034,-4.63987428381515)
(5.90739048129313,-5.37322985899318)
(9.11672795145988,0.103756128684096)
(4.81772862651119,6.14448088569656)
(-3.22846910982994,4.63448618842077)
(-5.48470242972041,-3.79729502744391)
(1.16944501512878,-9.82243286896021)
(9.45202694161110,-7.01354283253405)
(11.0867553508224,0.692229591017678)
(6.45987709176020,5.08095733261080)
(2.16872885026795,3.89635582708732)
(1.63283469360829,1.51792618838848)
(2.30430332485193,1.25115912160334)
(1.55242391455545,1.49957925044691)
(0.767475748120259,0.170354135182993)
(1.92222669443094,-1.27075815674160)
(3.54631164892379,-0.685459117983762)
(3.27590509179911,0.553712741365951)
(2.42308083062092,-0.186128885765641)
