23802140526527201673110276.
0.040000000000000001
(0.672527511931110,8.74891071388690)
(-7.95544653414508,4.09663784022970)
(-7.40080832809841,-5.77586783261701)
(1.80238369034298,-9.50286094500492)
(9.08311083829155,-2.74740028629052)
(6.00157327445865,6.70788187936957)
(-3.94355297484637,7.86340352680302)
(-9.23615074632822,-0.782872497625098)
(-3.58182168780403,-9.37777710627015)
(6.74554046204294,-7.95983559199336)
(9.98445767221394,2.04963440156569)
(2.35907647859259,9.35698656151150)
(-7.51592750844686,5.67598600325554)
(-8.43060806790689,-4.75145240881643)
(0.586760164563038,-9.94979975445846)
(9.10486067283065,-3.89141514513861)
(7.16892352102344,6.57798604878532)
(-3.34482156972567,9.50409345783236)
(-10.8718357243786,1.39611356672605)
(-7.30333876563659,-8.90606875091859)
(2.94330206365774,-10.4167569892533)
(8.25284135284112,-2.47099788122264)
(3.27595553171117,4.83657688271653)
(-5.05132686064818,2.61878995543291)
(-5.83739882376286,-6.37268977059187)
(2.81713821785532,-10.9756988842954)
(11.3541663724770,-4.77330441440162)
(9.74420342103330,6.12228862354692)
(-0.743486986279162,9.81888777147815)
(-8.68931499688290,2.27320449304489)
(-5.43951600465231,-7.92127749752200)
(5.00095488257438,-9.22553986148191)
(10.5192953875595,-0.280743655109482)
(4.71977229591296,8.60351904970123)
(-5.85248996838024,7.31377960726273)
(-9.37969520298634,-2.52376306054961)
(-2.43348486066055,-9.62997052446975)
(6.21103044853867,-6.32901573008706)
(6.04843504876518,2.46767480966024)
(-2.59315754721021,5.09773109130700)
(-8.66796362560857,-2.88063461484509)
(-3.33998723580018,-12.9159299801581)
(9.18069200732660,-12.9472712210340)
(15.7246370656763,-1.50142033800902)
(8.93268678123439,9.92543518825732)
(-4.06605613244171,9.37214343709311)
(-9.23977066784306,-2.14439567526963)
(-1.21630389878244,-11.5833899899451)
(10.7253368494376,-8.37606919829779)
(13.0949318291175,3.82012378711329)
(3.30909946550064,11.3895884808258)
(-7.60021920226558,6.18472108071802)
(-7.67574199826822,-5.40863638260949)
(2.38947646191134,-10.0012954459165)
(10.2476568732144,-2.63115577036504)
(6.23831894314664,7.57066935628673)
(-5.38540488875749,7.92521957364335)
(-11.1980525669107,-3.13999160810190)
(-3.87790971692114,-14.0956841315049)
(9.42929181611210,-13.2338651666961)
(15.1412040664089,-1.74419160279960)
(8.40434222943449,7.88845376570008)
(-1.89073516464376,6.13339798550263)
(-3.73519189516311,-3.10074539295170)
(4.18359492611904,-7.60521634603592)
(11.3867793496376,-1.39950871642167)
(8.25867240206346,8.30579949692074)
(-2.43942668495711,9.71702411382693)
(-8.65154888701395,0.488855220383821)
(-3.10933930134467,-9.25997964154376)
(8.02642371005074,-8.54379448901997)
(12.1159823266770,1.73135897780090)
(4.59366487300543,9.72490433728744)
(-5.77372474425667,6.30454902356091)
(-7.07795778036463,-4.44498082907041)
(1.91856008524107,-10.0914198312799)
(10.4703444559864,-4.45230675317938)
(8.63110812999888,5.16118737315288)
(-0.819920664315200,6.66740106142004)
(-5.47065629409303,-2.18195391027216)
(1.91507116338835,-10.5651605568357)
(14.1342641159860,-6.97413302064429)
(17.0856745122141,6.86815992910095)
(5.96283229326320,16.9590361396619)
(-8.51074185466754,12.4066326099529)
(-11.4807219961678,-2.02369363768986)
(-0.498716082610897,-10.7713851287569)
(11.5733604132194,-4.68898522295189)
(10.8810718321210,8.72483795674686)
(-1.88130476588702,13.7705898299590)
(-12.2977702296168,4.25989142980072)
(-8.55109428729711,-9.52938539557031)
(5.25359457709007,-12.5418568738122)
(13.8772212036233,-1.97167598450948)
(8.33088812508167,9.75734028255577)
(-4.03042556707328,9.39110646363219)
(-8.22755743849938,-1.93211026129110)
(0.874200469249796,-10.1353721909783)
(12.4976699315295,-4.67782434688538)
(12.3809259582412,8.93643945091625)
(-0.516002743532828,15.1649978983917)
(-12.3297934377971,6.25456057560946)
(-9.83104868007993,-8.53136871565306)
(4.43571523958510,-13.0568832569676)
(14.7805500166496,-2.47287647666228)
(9.95444400111717,11.2662348797770)
(-4.23636115260575,12.8941552289938)
(-11.6432518452346,1.03990436097675)
(-4.16898446476396,-10.4154438923922)
(9.12648875369434,-8.33434967480153)
(12.5642723537358,4.62858607350803)
(1.93515436477213,13.1230102942738)
(-10.5773164234831,6.77993667337636)
(-10.2818338837126,-7.77416171763781)
(3.20567693631086,-14.3229583267152)
(15.4329983345509,-5.42391986360665)
(13.4383134028660,9.23731141035002)
(0.251109151290006,13.9643085145046)
(-8.92851622876679,4.81402581644579)
(-4.31152944316753,-6.32542670702271)
(7.42193080543922,-5.84615512397418)
(11.2331099741299,5.69707325068971)
(1.49474387855640,14.2997305620080)
(-11.2235087729376,8.95240647300494)
(-12.2839871804279,-5.26836033682536)
(-0.0467677265645487,-12.7292940315048)
(11.9187657357879,-5.15418910699780)
(10.2095371853868,8.71359985940532)
(-3.04163673282626,12.9618012727459)
(-12.5300940300498,2.68686352155450)
(-7.27989065896657,-10.3700142299810)
(6.76674393186293,-11.2755508417957)
(13.5637319697046,0.946328829509587)
(5.40376435501706,12.1755568216340)
(-8.19118658634066,9.42066444713770)
(-11.3843186045855,-4.21391129509423)
(-0.234532856824735,-13.0420723700320)
(12.7317226560738,-6.78961082152158)
(12.8695000672761,7.60630476389940)
(0.199105547410216,13.9701840468929)
(-10.6857165913141,5.46526211234184)
(-7.47522934021789,-7.61900485963351)
(5.67392676843489,-9.84547932717561)
(13.0142774071282,1.45218470825149)
(5.53638567315893,13.0369540073355)
(-8.44465424299788,11.1144933872775)
(-12.7860667469515,-2.53746048182725)
(-2.24404235809573,-12.3860254503584)
(11.2193328986786,-6.99051410026270)
(12.0180589837866,7.63462013662574)
(-1.07074525996141,14.6819351330970)
(-13.2632530698766,5.78598201209228)
(-10.5612804151995,-9.22311794133255)
(4.16873406502816,-13.3865660061697)
(14.3283117721147,-1.96627249985711)
(8.47257412295711,12.0823936392612)
(-6.63102916882591,12.8642609706322)
(-13.7598145826844,-0.321460027189303)
(-4.95125948859489,-12.2483850081216)
(9.43019471184322,-9.28032808819693)
(12.6833147160390,4.97580073654135)
(1.02949751818858,13.8767091550251)
(-12.0293301238169,6.97309359949819)
(-11.2971841134982,-7.88696697123942)
(2.52639624006628,-13.5670804048979)
(13.5624834718950,-3.43226616589528)
(9.02912193643302,10.8990269381284)
(-5.95035036027067,12.8623864880421)
(-14.1383821509888,0.0596414987928738)
(-6.00969080909952,-12.8678079636900)
(9.19633501872920,-11.0243372998897)
(14.0119774992440,3.55203043389518)
(2.83789808070358,14.1340405646336)
(-11.5313536548713,8.50773523737847)
(-12.5588644638916,-6.92156304619874)
(0.988179009938705,-14.4183892814393)
(13.5401923596361,-5.30934588148732)
(10.5939290100732,9.97090237097801)
(-4.56080545964600,13.8166119140202)
