7757304990367861417150213034.
0.040000000000000001
(-4.57428481495746,-4.19709403784148)
(2.21859517325168,-6.77059584467253)
(6.81420711394592,-1.20823126021676)
(2.99914266661837,4.87238363601275)
(-3.98415402707862,3.12976265293819)
(-4.52917268860422,-4.12060114349652)
(2.23559214966366,-6.99604825464928)
(7.17994634106950,-1.49590266618285)
(3.55585129771894,4.97343259773618)
(-3.76564935979151,3.59750228898567)
(-4.82403690526272,-3.84562418245567)
(1.92565324320073,-7.31847365910472)
(7.47031455261110,-2.09422561045107)
(4.41411990769100,4.83589819039886)
(-3.03160890039929,4.23237238348809)
(-4.80250701364524,-2.89442946790658)
(1.34997393224882,-6.72384579933711)
(6.85141815665718,-2.01589625160284)
(4.01214583660083,4.77203633805624)
(-3.51322027105465,4.29062872505461)
(-5.72457231641460,-3.01601046718688)
(0.158154043778474,-7.61638264872612)
(6.09459665181757,-3.92474343074217)
(4.41912710291313,2.23077563501092)
(-1.62087453376814,1.90471476037827)
(-2.51364767394059,-4.38805041406829)
(4.06198154992306,-7.23917190218101)
(9.59670556878869,-1.43939105952613)
(6.20136602201386,6.38867694523742)
(-2.38071694332779,6.36267747753667)
(-5.43074780870437,-1.30937596665458)
(0.457918551930986,-6.42654823801704)
(6.80960822403581,-2.44236170667434)
(4.75380314639373,4.75650211695815)
(-2.92908064114528,4.92413742951056)
(-5.60967970932636,-2.50705914283361)
(0.616669069879930,-7.54645840180573)
(7.41741796499328,-3.25136850517343)
(5.42967794166342,4.63145191364792)
(-2.90584329865807,5.23923728604832)
(-6.38472993373286,-2.69331753375824)
(-0.0531822102084683,-8.90349693277682)
(8.00897234780721,-5.23815167189418)
(7.37818666886392,3.40821495840222)
(-0.836617985441216,5.58304458200116)
(-5.52871308591052,-1.50329496567186)
(-0.398761363146301,-8.41387220234365)
(7.87229898720250,-6.19048850462594)
(8.85636602447354,1.90208887619746)
(2.28578669344687,5.25193342773942)
(-2.13681097925165,0.424791951224131)
(1.58875075456032,-4.52077560516149)
(7.50429800197307,-1.59444089727136)
(6.12805336142218,5.75606741154842)
(-2.09380324875253,7.17306648764401)
(-6.88748262973113,-0.317241577119121)
(-1.85513089038914,-7.81734366025952)
(6.78664868376610,-6.15853799263125)
(8.33571444651450,2.01074642371541)
(1.65793579250344,5.92389159902990)
(-3.71730544683802,1.07415058485083)
(-0.688291134637940,-5.15644271893982)
(6.03089774925718,-3.95450911785550)
(6.77657749934420,2.88507388066409)
(0.351692970428551,5.69249044921542)
(-4.43022970030767,0.393069664806710)
(-0.985967460180658,-5.90385423538537)
(5.99515990983504,-4.76198109303479)
(7.10062311343677,1.99835738946378)
(1.16906907619098,4.94716384943063)
(-3.25192430912042,0.144132712574127)
(0.111599428385234,-5.49564662065260)
(6.53409472854746,-3.97262515832169)
(6.98551588464323,2.52690476219006)
(0.952005532896893,4.65427917926139)
(-2.59473092094853,-0.831729856413203)
(2.25040677881919,-6.05665417071739)
(9.53520121507060,-2.66087152441007)
(8.97482544343895,6.24875230394477)
(0.0141903086165837,9.48340305484835)
(-6.74008748646772,2.47417735165884)
(-3.11453164008649,-6.38598455031850)
(6.00282601370344,-6.49589196712663)
(9.20097061482828,1.33263578369835)
(3.43481533595352,6.46344193057988)
(-2.62236727530543,2.78311518142684)
(-0.819942793461047,-3.66562241035449)
(5.63946003368857,-3.70789174914413)
(7.39809745086734,2.18023095441638)
(2.47790601779114,5.05361665332819)
(-0.965493216502166,0.719758394300162)
(3.40401778411986,-3.79742904904277)
(10.2751211033581,-0.00291548848916411)
(9.24256810339349,9.43966466175767)
(-0.699016469203845,13.1140661098174)
(-8.71913685942496,5.80744768727786)
(-5.80898120153521,-4.08047373578925)
(3.47355698966777,-5.09409395664950)
(7.02830163167227,2.57452073953997)
(1.02977763656378,7.84445761075868)
(-5.63979780620761,3.76217712975082)
(-3.98478122625105,-3.63264267060996)
(2.98365501073621,-4.36109338909176)
(5.17306065181288,1.42962214834152)
(0.190821670694468,4.08850168548864)
(-3.03306458794425,-1.11917734210668)
(2.69193557942723,-6.29546468230184)
(11.2517545284099,-1.54493524870534)
(10.1995784269484,10.1232640603583)
(-2.04729203215355,14.8006093869751)
(-12.2163807832219,5.42970411270056)
(-8.15014490549774,-7.91747625171758)
(5.43508063526434,-9.73358361942979)
(12.3324553891936,1.62733312236360)
(4.94768673718776,12.0123189526387)
(-6.72767345680988,9.47408412222524)
(-8.59131744823665,-1.18487096159162)
(-0.325916047231301,-5.84939046907172)
(5.54546317915936,0.0904870881683137)
(1.21719898934388,6.63284661781293)
(-6.26877680257381,3.77408712774298)
(-5.52696648552154,-4.65466362885458)
(3.05407499781116,-6.67287412152213)
(7.82999828750822,0.922804541480336)
(2.12868655062980,7.91283742234467)
(-6.34107642551397,4.68693945876324)
(-5.95416445425439,-4.42581259336207)
(2.83974960807181,-6.96933637330789)
(8.03025170708722,0.561002529003959)
(2.49130468776052,7.82088255016675)
(-6.14999603000588,4.74722239929304)
