272049621216375058781451961725.
0.040000000000000001
(-3.90444128866296,5.32537016153857)
(-6.07091894010632,-2.84198970252816)
(1.36596129660137,-6.89963985601371)
(7.15767699271697,-0.572085376505470)
(2.36455547224598,6.77317324530157)
(-6.19006137123458,4.04078721937881)
(-5.97654364095635,-5.03875757722846)
(2.68699343587149,-7.41484096600759)
(7.22440853131787,-0.00232199704191342)
(1.49747248219750,6.00780364678503)
(-5.37253399863420,2.01759082511343)
(-3.00937203628498,-5.33927680029947)
(4.65708701229938,-4.55977333056909)
(5.59804908303200,3.24277174377564)
(-1.94269050784062,6.11720600091809)
(-6.74277827532663,-0.518720821314761)
(-1.60049725245141,-6.84939402018216)
(5.70546341489152,-3.45232480938237)
(4.09621251884901,4.44035073094721)
(-4.09278462522937,4.77454290025476)
(-6.58963115077209,-3.18207687802259)
(0.374153088602571,-7.73390486446030)
(6.44890750922038,-2.33249190276946)
(2.77879023004420,4.68123171149047)
(-4.78336966966474,2.78025379685352)
(-4.75257738159160,-4.92385053285081)
(2.53365757239191,-6.68029528319046)
(5.65001319732493,-0.180571033374350)
(-0.166616014754261,3.94278077518964)
(-5.47793817590534,-1.35413003029753)
(-1.12022450964200,-8.26593377128940)
(7.26439431885653,-5.75940933740899)
(7.23114663696846,3.24685784849383)
(-1.47512068929670,5.59193602900510)
(-5.83576960245820,-2.38137569744940)
(1.18462901581784,-8.72137328927281)
(9.63740695575445,-3.29197421564905)
(6.85487421053057,6.85659584462378)
(-3.74004155345332,7.42230434616056)
(-7.36860289612891,-2.18317978888664)
(0.500528530758872,-7.92687012080092)
(7.65234191475774,-1.81165265391815)
(3.37522482837422,6.56417825629445)
(-5.83153857896501,4.67210087203535)
(-6.54054355765081,-4.22522907815261)
(1.04343247579008,-6.55375389397285)
(3.61357017664131,0.252734571619654)
(-4.12308465228259,3.30235487218705)
(-9.99028979154090,-5.80152248037459)
(-1.99770274212881,-16.5284598983085)
(12.5587535498662,-13.3763793879782)
(15.8226227901649,1.23080271204126)
(4.49939532143702,9.13951031311178)
(-5.15007624099966,1.68774253144129)
(-0.340670614183043,-8.32453777162463)
(10.3203477876387,-5.46206763415153)
(9.99749116130525,6.05920717360842)
(-1.53021055139598,9.03090195257272)
(-7.71570754655096,-1.19545895813325)
(0.286452326856076,-9.88670854384633)
(10.6986200386857,-4.62905337048638)
(8.56631058286067,6.64227249099300)
(-2.47026484577520,7.68465083894242)
(-6.11889033563725,-2.14903975165999)
(2.20424029191325,-7.55520611931003)
(8.96466261771747,-0.525443312695292)
(3.26935889440983,7.76628365159086)
(-6.57224915771994,4.09099445669909)
(-5.60116246639600,-6.56057732735048)
(4.89996580988863,-8.18567775337056)
(8.65912593694369,1.98482141331083)
(-1.46975136051247,8.38048264712854)
(-11.9861313782375,-0.668915410975895)
(-7.17507545006070,-15.5088148314485)
(8.84411170614341,-17.9324989766398)
(17.8972053476725,-5.79570712783847)
(12.4102169581967,5.38425280853739)
(3.65842090942807,4.70807532150481)
(3.58526940498227,-0.798246993076746)
(8.32459376005243,0.480907858466237)
(6.76526275077876,6.71037489264576)
(-0.893252078840458,6.84150524106665)
(-3.42265162928104,-0.910222887208743)
(3.50490102256658,-5.51268980183367)
(9.92212338020101,0.140707896266171)
(6.24136149353997,8.12437570248440)
(-2.40564781131685,7.11192930916173)
(-3.92365536109912,-0.919789513864855)
(2.81897077576924,-4.07740414744851)
(6.93153768127636,1.52084776682167)
(2.30698657672716,6.55075582279140)
(-3.64622498179162,3.26657221888175)
(-2.15827266877422,-2.99142335279134)
(3.40777662785366,-3.01710551344232)
(3.79494079173081,1.45671847604820)
(-0.487849440875887,1.09301827973867)
(0.404680924348491,-4.76419060398038)
(8.90408716623535,-5.35069439934089)
(13.5624953764403,4.68595490942209)
(5.08148825759210,14.4549408648614)
(-8.17613110396708,10.5871691285032)
(-9.89074255994855,-2.98478666753808)
(1.47303112265402,-9.01747972386852)
(9.93148360195993,-0.629004234692947)
(4.26409304244977,9.15844871435222)
(-6.47045319789777,6.18440743757667)
(-6.61026779205574,-4.85933231099800)
(3.46036938355637,-8.14648351396997)
(8.87541497225237,-0.215582667587478)
(3.06757168089794,5.76196084919087)
(-2.74431298444542,0.822349244960260)
(2.45666589259212,-5.77177352207863)
(11.5824250599312,-0.903793064885012)
(9.40423648468522,11.2727739092863)
(-3.98083634393637,14.0161802646073)
(-11.7510194291081,2.51332442030173)
(-4.19981157571567,-8.22520343810337)
(7.11511402623461,-4.58759703056282)
(6.19268702889532,6.20381860469353)
(-4.20450638270166,7.20790898475320)
(-7.26839094730082,-3.01170351238982)
(2.34481264446333,-8.56203075040152)
(10.3960257720679,-0.436538858972790)
(4.56180114322976,9.60169090404193)
(-6.69829908356696,6.51290005103999)
(-6.49749740757852,-5.21807547297831)
(5.06938746547340,-7.89907813651663)
(10.6258271008243,2.91660421333346)
(1.28867341795739,11.3360729914349)
(-9.72643634920096,4.45073612399239)
(-6.28400179520963,-8.32068397203279)
(6.84342192692378,-8.80920432494104)
(10.8927622231213,3.24354786725787)
(0.705037926962250,9.90758130593903)
(-7.83079210014096,1.63624212162387)
(-1.48528118828063,-8.68005202590158)
(10.6507207248772,-4.95272611967126)
(10.6507935604373,8.20596396959122)
(-1.76984028894080,12.3227110995126)
(-9.03723045302071,2.26765621700123)
(-1.76086800059849,-6.59887974394322)
(7.84399106934542,-1.56435898071118)
(4.75808989183359,8.81760633254115)
(-6.37948500582318,8.15645947337498)
(-8.69271081267052,-2.95059700520308)
(1.25879719557994,-8.06359596252099)
(8.41419707957810,0.0675730417542530)
(2.19529170104588,8.60713055356424)
(-7.43580771022469,4.29739305662526)
(-5.23931113134023,-6.23538856866163)
(5.85519489722674,-6.47975121347754)
(8.85263468567217,4.63720274836186)
(-1.51297135278918,10.5824845930480)
(-10.2717508480312,1.95604083628398)
(-4.31492744836702,-8.97723382215025)
(7.80093310170834,-6.21495919274441)
(8.29925645846805,6.09532061378652)
(-3.39188095231488,9.67308357441104)
(-9.75202921279321,-0.696548208296259)
(-1.32292938409495,-9.39948088201363)
(9.16093306066778,-3.37988263861830)
(5.88045042971926,8.28518635335432)
(-6.30669904319205,7.99788816169176)
(-9.11940899462345,-3.91832735830816)
(1.68943555534374,-9.64737268886848)
(9.89381171532840,-0.625892424566371)
(3.14215693735378,9.53376185440798)
(-8.42463647090068,5.45325557062531)
(-7.34570373019975,-6.84405587658374)
(4.87458867496908,-8.88904680347047)
(9.90682855592419,2.46397858238004)
(0.111624409796296,10.1821372706112)
(-9.86667565926403,2.57710532665385)
(-5.00259226424659,-9.04683262057262)
(7.48263432050323,-7.26147791195141)
(8.85190404492459,5.27713667004476)
(-2.99470953359652,9.70077256232023)
(-10.2413111222867,-0.739678354659851)
(-1.87871594193621,-10.3991580676330)
(9.61441486052708,-4.65278231260912)
(6.86692214320460,8.01017870461977)
(-6.22139805483053,8.53205698770622)
(-10.1063738406956,-4.10145606484879)
(1.14651792514341,-11.1258047622469)
(10.7907370088222,-2.01538522790597)
(4.35437555184999,9.61426095413006)
(-8.58316385446382,6.25097516186427)
(-8.56056720816926,-7.20867906253175)
(4.58420790007432,-10.5574578217317)
(11.1722988949708,1.53643008773642)
(0.877990420471492,11.2587079346065)
(-11.7120963462887,3.83802276751651)
(-8.40601388485122,-10.6113913790017)
(6.01330482146373,-11.9716113264620)
(11.2383011888542,0.520319269148706)
(1.43601044597529,7.95115734239128)
(-6.97584582999460,0.331845389605589)
(-0.805571305303837,-8.99275171998299)
(9.98071516977187,-4.36474139364620)
(7.83233223660618,7.96966875077920)
(-5.19421066154417,9.23798594699795)
(-10.0730107662104,-3.11569366874282)
(0.476023865074841,-11.0410659560628)
(10.6482061648952,-2.86555812814108)
(5.09564223680259,8.94661864768184)
(-7.88544945825816,6.33464006041403)
(-8.63175195170165,-7.13476849044677)
(4.31176979854119,-11.4187920873181)
(11.8157594114021,-0.0654691057540450)
(2.81809728589160,9.97029325334249)
(-8.99337479765753,3.74187272571670)
(-5.75280290324643,-9.15231469594575)
(7.55862409398572,-9.00817385478713)
(10.5067807888962,4.08219392357245)
(-1.77400142424686,10.0602995471356)
(-10.7164141965726,-0.787534649117410)
(-2.06808263691808,-12.5326930988437)
(12.0591449627206,-6.96077915977982)
(10.4338455594667,8.77831055904066)
(-5.70310262738902,11.8349273941097)
(-13.7108244467211,-2.94442337204857)
(-2.27818036749049,-15.1558316713257)
(12.2518638175852,-8.36866482211321)
(9.95077417347551,6.35853255389178)
(-3.88153647253630,7.37875235203059)
(-7.45118993319766,-5.66333215571191)
(4.87572393004465,-12.1015763557973)
(14.6785800799167,-1.51641752893559)
(7.44099651816860,10.9884401453725)
(-5.97031726028656,7.81402749115999)
(-6.15326400322237,-4.95149475156806)
(5.65235301094851,-7.38798119741337)
(10.0723103184484,3.86602795957202)
(-0.530665447130946,10.8334394181962)
(-10.3958877015333,1.93481863805818)
(-4.49203673929780,-10.1744010691015)
(8.46089474203908,-7.82113698376418)
(9.23521686379043,4.74238232447150)
(-2.51834727915929,7.86023134121249)
(-7.67704363482928,-3.29238273579388)
(2.89379303793040,-10.9470618713071)
(13.6658330349479,-1.81243453220912)
(7.52612006227693,11.9134420096242)
(-7.83499636084373,10.0800591077055)
(-10.5482460924742,-5.06877223573692)
(2.98767117956901,-11.6120292293530)
(12.4916171821353,-0.334579141996477)
(3.88441145953588,11.5785383497986)
(-9.84294744143394,6.28009775163807)
(-8.36961132970613,-8.12293464356225)
(5.33750842721585,-10.1732127912658)
(9.87396656121937,2.18044262007486)
(-1.52931392878790,8.50346212922886)
