10000000000000000000000000600.
0.040000000000000001
(0.560158034728420,0.262090441812977)
(-0.138491720374301,0.592772908112313)
(-0.422462115408942,0.111840739527999)
(0.260369158697808,0.192431364107774)
(0.281807076471454,1.87467628487703)
(-2.34986599660689,3.45185769471269)
(-6.50798773538556,1.61631636274827)
(-7.73522622737059,-4.10029555503373)
(-3.05967183391154,-9.02608438264882)
(4.18137790111602,-7.42607859079015)
(6.21963961983946,0.388684271468393)
(-0.896419318005528,6.37794821057963)
(-11.3846743658241,2.17117699517697)
(-13.9175059427178,-11.3289055052579)
(-2.95658251998552,-22.9933660173259)
(14.5369705855362,-21.5472097220313)
(24.8629608220269,-6.80278254802794)
(20.4447062623417,9.83215614816633)
(6.57071754647586,16.2651566798234)
(-4.65380749724894,10.6337637724054)
(-6.16174333986004,1.29075630971899)
(-1.13026791409938,-2.88952048303606)
(2.65353667435875,-0.765270115660976)
(1.61383162763116,2.31283436553912)
(-1.33130291722688,1.98883653249950)
(-1.96577138767779,-0.675698135761388)
(-0.0416093626305659,-1.96058821530000)
(1.35621576945222,-0.661257704808873)
(0.314677347131836,0.892423539885429)
(-1.71789245994482,0.339442857993922)
(-2.26382912358094,-1.82561412226228)
(-0.937064510542417,-3.39121098916747)
(0.640656512929515,-3.36854752726914)
(1.30572327344480,-2.68151259010324)
(1.47221707368971,-2.27694300886720)
(1.72657057075003,-1.85967692025601)
(1.53381362232065,-1.01631505546059)
(0.251227722574406,-0.617342073833954)
(-1.16221759694831,-1.90387350554844)
(-0.759634070331608,-4.30047445464454)
(1.73082168594359,-5.38388104901498)
(3.87576785331908,-3.77575812218878)
(3.19228852510456,-1.38386901078382)
(0.558841485856268,-1.57514061037515)
(-0.202534281708893,-4.94498725192098)
(3.27662062881016,-7.91530700591199)
(8.61416624468508,-6.42626757261558)
(10.7610900259521,-0.741278679547257)
(7.45786494949190,4.36711692490862)
(1.84884957139182,4.57193888804242)
(-0.843196616715454,0.572456335747929)
(1.11958675466110,-2.83986412455838)
(4.34817825722046,-2.09231777079374)
(4.21145365641556,1.37500939699979)
