315612663867176119044850595.
0.040000000000000001
(-0.626036535368735,-1.03423331919403)
(-0.557345066508439,-1.19579787669951)
(-0.576542604073287,-1.53682719149718)
(-0.188403078353987,-2.01007698260537)
(0.609951275928036,-1.90715673404691)
(0.870284075615096,-0.945099142895964)
(-0.220129733643499,-0.150982051003338)
(-1.91419968429317,-0.998333502104950)
(-2.21438106865331,-3.48117747647643)
(-0.0367183070131221,-5.54617517069891)
(3.18652484833000,-5.02379782815939)
(4.65301560231394,-2.13259936954789)
(3.15054701404110,0.441238935901265)
(0.516733042935888,0.307834091720670)
(-0.263091404804239,-1.99558885473833)
(1.66579817630038,-3.56454181710517)
(4.08110911576564,-2.35938800674741)
(4.18566255805078,0.528435374708966)
(1.71149348443979,2.13879295082113)
(-0.883275924103346,0.928607617369860)
(-1.21430021209241,-1.68909819314974)
(0.559000199857198,-3.14988987330544)
(2.31553482896053,-2.56417424490833)
(2.59548956401089,-1.27695049131117)
(1.99670667539536,-0.839925551258368)
(1.90462416645779,-1.16044498484754)
(2.51322703906988,-1.03782408574675)
(2.74263765050446,-0.0562416328450839)
(1.92783364253887,0.839347757499000)
(0.783592534694583,0.763093052658020)
(0.290566266812473,0.157673370100870)
(0.182674515134393,0.00389134134348134)
(-0.603881613309479,0.0878349740367264)
(-1.96528847747851,-0.956279215581938)
(-2.10878012609561,-3.45362042353109)
(0.146594055355716,-5.35488249075940)
(2.96686863439694,-4.31951792529348)
(2.80087034888591,-1.29992953550281)
(-1.07583600252009,-0.770804332249686)
(-4.09610885446155,-5.94043663453270)
(-0.197949627785358,-13.7204616869458)
(11.0211520239114,-16.0042442926447)
(21.7894394456058,-7.51062636042708)
(22.4690615486168,7.57937692237434)
(11.2155241243263,18.0915800584936)
(-3.24325939500354,16.1180271578818)
(-9.49684851252708,4.82389581317904)
(-4.38175330929002,-4.67514932029175)
(4.44124445356003,-4.45818782656410)
(6.99564485150849,2.69517132213183)
(1.38917227581630,7.27323993740516)
(-5.04333517628586,3.81937924199326)
(-4.65944654535644,-3.44336898819977)
(1.80811163882811,-6.08565342217509)
(6.50510720256564,-1.42305916243959)
(3.84945320897224,4.51276905363859)
(-2.94288630008931,4.18914362521477)
(-5.67988324376880,-2.56716100682227)
(-0.798095147371452,-8.36282053894580)
(6.44966375873174,-6.87107916026813)
(8.09186257056337,-0.265277804178356)
(2.80137261074151,3.18487053934372)
(-2.26234085485253,-1.31167578554092)
(0.641323220414829,-9.18366521715453)
(10.9621765738292,-11.0082669589484)
(19.8321066212421,-2.51683402653906)
(18.8669739787519,10.7286426480430)
(8.32727450905052,18.7474875347651)
(-3.63973879251375,16.5580897366848)
(-9.11079864561838,7.89392819575062)
(-7.02273543685368,0.351774483125031)
(-2.23774821967606,-1.92469815293379)
(0.468528924624514,-0.541367390463090)
(0.459491208141785,0.805027729909787)
(-0.0668102264243716,0.646673809387956)
(0.287447828946655,0.129690948649837)
(0.841694086417891,0.366273522428306)
(0.623297041427592,0.827609680167965)
(0.0522554219252738,0.516377222524542)
(0.207480195293011,-0.316455674816895)
(1.05770215112221,-0.522857887108296)
(1.40171107750435,0.119869193956305)
(0.693033973283807,0.366928138275417)
(0.146127574036486,-0.789761008314513)
(1.36548104776536,-2.40714552051944)
(4.09197421129641,-2.33876402445839)
(6.04075353742999,0.225050388462394)
(5.29167056124005,3.53893324001236)
(2.44696199411001,5.03402098251948)
(-0.0461310637524475,4.01783739868321)
(-0.581562839108961,2.17229605002281)
(0.119839579923367,1.39450936923052)
(0.335517298399881,1.71284101758211)
(-0.396125634958857,1.71826096900469)
(-0.926068861373048,0.684567110891321)
(-0.280667967577046,-0.474759034329745)
(0.937696113435628,-0.555807409474347)
(1.40007699400085,0.231765257690349)
(0.925225812512601,0.568351439626515)
(0.751866581624670,-0.0684798386841283)
(1.74521616923126,-0.542760342897937)
(2.95316032845338,0.426357052307602)
(2.63884472798512,2.28422881609996)
(0.667848667645137,2.96172978980759)
(-0.889169244656539,1.41091760884437)
(-0.0471852298308411,-0.762891259977350)
(2.52389285403548,-0.877154054759095)
(3.93367830290193,1.65897984192865)
(2.28959448775563,4.39539950575688)
(-1.02210714368539,4.46409921173781)
(-2.79724308160299,1.82026841293640)
(-1.60388431812548,-0.730991113442931)
(0.708878688141456,-0.785874484569746)
(1.33740546642005,0.984066767352823)
(-0.154381254255998,1.87596293334048)
